Id,SalePrice,LotArea,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinType2,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageArea,GarageCond,PavedDrive,MoSold,YrSold,SaleType,SaleCondition
1175,239000,16560,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,Unf,2345,0,0,2,1,4,TA,Typ,1,Gd,Detchd,360,TA,Y,7,2006,WD,Normal
1176,285000,10678,AllPub,Inside,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,CompShg,HdBoard,HdBoard,337,Gd,TA,PConc,Unf,2872,0,0,2,1,4,Gd,Typ,1,TA,Attchd,541,TA,Y,4,2007,WD,Normal
1177,119500,6951,AllPub,CulDSac,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,CompShg,HdBoard,Plywood,0,TA,TA,CBlock,Unf,923,1,0,1,0,3,TA,Typ,0,,Attchd,264,TA,Y,10,2008,WD,Normal
1178,115000,3950,AllPub,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,Unf,1224,0,0,1,0,3,TA,Typ,0,,Detchd,210,TA,N,12,2009,WD,Normal
1179,154900,7681,AllPub,FR2,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,Unf,1343,0,0,1,1,3,TA,Typ,1,Gd,Detchd,186,TA,Y,7,2009,WD,Normal
1180,93000,8335,AllPub,Corner,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,Slab,,1124,0,0,1,0,3,TA,Min2,1,Gd,,0,,N,4,2006,WD,Normal
1181,250000,11170,AllPub,Corner,Timber,Norm,Norm,1Fam,2Story,7,5,1990,1991,CompShg,MetalSd,MetalSd,0,TA,TA,Wood,Unf,2514,0,0,2,1,4,TA,Typ,0,,Attchd,693,TA,Y,4,2006,WD,Normal
1182,392500,5587,AllPub,Inside,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,CompShg,CemntBd,CmentBd,186,Ex,TA,PConc,Unf,1652,1,1,2,0,2,Gd,Typ,1,Gd,Attchd,482,TA,Y,11,2008,New,Partial
1183,745000,15623,AllPub,Corner,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,1996,CompShg,Wd Sdng,ImStucc,0,Gd,TA,PConc,Unf,4476,1,0,3,1,4,Ex,Typ,2,TA,Attchd,813,TA,Y,7,2007,WD,Abnorml
1184,120000,10800,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,CompShg,Stucco,Stucco,0,TA,TA,BrkTil,Unf,1130,1,0,1,0,2,TA,Typ,1,Gd,Detchd,720,TA,Y,6,2006,WD,Normal
1185,186700,35133,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,CompShg,MetalSd,MetalSd,226,TA,TA,CBlock,Unf,1572,1,0,1,1,3,TA,Typ,2,TA,2Types,995,TA,Y,5,2007,WD,Normal
1186,104900,9738,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,CompShg,AsbShng,AsbShng,0,TA,Gd,BrkTil,Unf,1221,1,0,1,0,4,TA,Typ,0,,Attchd,392,TA,Y,3,2006,WD,Normal
1187,95000,10615,AllPub,Corner,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,Unf,1699,1,0,2,0,3,TA,Typ,0,,CarPort,420,Fa,Y,8,2009,WD,Abnorml
1188,262000,12461,AllPub,Corner,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,CompShg,ImStucc,ImStucc,0,Gd,TA,PConc,Unf,1624,1,0,2,0,2,Gd,Typ,1,Fa,Attchd,757,TA,Y,7,2006,WD,Normal
1189,195000,8935,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,CompShg,VinylSd,VinylSd,95,Gd,TA,PConc,Unf,1660,0,0,2,1,3,Gd,Typ,0,,Attchd,493,TA,Y,7,2009,WD,Normal
1190,189000,7500,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Unf,1804,0,0,2,1,3,Gd,Typ,1,TA,Attchd,442,TA,Y,6,2010,WD,Normal
1191,168000,32463,AllPub,Inside,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,CompShg,MetalSd,MetalSd,149,TA,Gd,CBlock,Unf,1622,1,0,1,0,3,TA,Typ,1,TA,2Types,1356,TA,Y,3,2007,WD,Normal
1192,174000,2645,AllPub,Inside,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,CompShg,MetalSd,MetalSd,456,Gd,TA,PConc,Unf,1441,0,0,2,1,2,Gd,Typ,0,,Detchd,492,TA,Y,11,2007,WD,Normal
1193,125000,9600,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Unf,1472,0,0,1,0,3,Gd,Typ,0,,Detchd,250,Fa,P,7,2007,WD,Normal
1194,165000,4500,AllPub,FR2,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,CompShg,VinylSd,VinylSd,425,TA,TA,PConc,Unf,1224,1,0,2,0,2,TA,Typ,0,,Attchd,402,TA,Y,6,2009,WD,Normal
1195,158000,9364,AllPub,Corner,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,CompShg,HdBoard,HdBoard,143,TA,TA,CBlock,Unf,1352,0,0,1,1,4,TA,Typ,0,,Attchd,299,TA,Y,3,2010,WD,Normal
1196,176000,8029,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Unf,1456,0,0,2,1,3,Gd,Typ,0,,Attchd,400,TA,Y,7,2008,WD,Normal
1197,219210,14054,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1863,0,0,2,1,4,Gd,Typ,1,Gd,BuiltIn,660,TA,Y,11,2006,New,Partial
1198,144000,8850,AllPub,Corner,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,CompShg,MetalSd,MetalSd,0,TA,TA,BrkTil,Unf,1690,0,0,1,0,3,TA,Typ,1,Gd,Detchd,225,TA,Y,7,2006,ConLw,Normal
1199,178000,9100,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1212,0,0,2,0,3,Gd,Typ,0,,Attchd,573,TA,Y,6,2009,WD,Normal
1200,148000,11235,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,CompShg,HdBoard,HdBoard,51,TA,TA,CBlock,Unf,1382,0,0,1,1,3,TA,Typ,1,Po,Attchd,459,TA,Y,10,2006,WD,Normal
1201,116050,9353,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,Unf,864,0,0,1,0,3,TA,Typ,0,,Attchd,280,TA,Y,7,2006,Oth,Abnorml
1202,197900,10400,AllPub,Corner,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Unf,1779,0,0,2,1,3,Gd,Typ,0,,Attchd,546,TA,Y,3,2009,WD,Normal
1203,117000,6000,AllPub,Corner,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,Unf,1348,1,0,1,0,3,TA,Typ,1,Fa,Detchd,216,TA,N,5,2009,WD,Normal
1204,213000,9750,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,CompShg,VinylSd,VinylSd,171,Gd,TA,PConc,Unf,1630,0,0,2,0,3,Gd,Typ,1,TA,Attchd,451,TA,Y,10,2009,WD,Normal
1205,153500,10140,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,Unf,1074,1,0,1,1,3,TA,Typ,0,,Attchd,495,TA,Y,7,2006,WD,Normal
1206,271900,14684,AllPub,CulDSac,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,CompShg,HdBoard,HdBoard,234,Gd,TA,CBlock,BLQ,2196,0,0,2,0,3,Gd,Typ,1,TA,Attchd,701,TA,Y,6,2009,WD,Normal
1207,107000,8900,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,Unf,1056,1,0,1,0,2,TA,Typ,0,,Detchd,384,TA,Y,11,2006,WD,Normal
1208,200000,9135,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,CompShg,VinylSd,VinylSd,120,Gd,TA,PConc,Unf,1700,1,0,2,0,3,Gd,Typ,0,,Attchd,544,TA,Y,5,2006,WD,Normal
1209,140000,7763,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,CompShg,MetalSd,MetalSd,0,TA,Gd,CBlock,BLQ,1283,1,0,1,0,3,TA,Typ,0,,Detchd,506,TA,Y,10,2008,WD,Normal
1210,290000,10182,AllPub,CulDSac,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,CompShg,VinylSd,VinylSd,420,Gd,TA,PConc,Unf,1660,1,0,2,0,3,Gd,Typ,1,Gd,Attchd,500,TA,Y,5,2006,New,Partial
1211,189000,11218,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,CompShg,Wd Sdng,Wd Sdng,0,Gd,TA,PConc,Unf,1845,0,0,2,1,3,Gd,Typ,1,TA,Attchd,462,TA,Y,5,2010,WD,Normal
1212,164000,12134,AllPub,Inside,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,CompShg,Wd Sdng,Wd Sdng,0,Gd,TA,Wood,Unf,1752,0,0,2,0,4,TA,Typ,0,,Basment,492,TA,Y,6,2010,WD,Normal
1213,113000,9340,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,Unf,672,1,0,1,0,2,TA,Typ,0,,Attchd,234,TA,N,8,2009,WD,Normal
1214,145000,10246,AllPub,CulDSac,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,CompShg,VinylSd,VinylSd,0,TA,Gd,CBlock,Unf,960,1,1,0,0,0,TA,Typ,0,,Attchd,364,TA,Y,5,2006,WD,Normal
1215,134500,10205,AllPub,Inside,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,Unf,999,1,0,1,0,3,TA,Typ,0,,Attchd,300,TA,Y,5,2006,WD,Normal
1216,125000,7094,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,CompShg,VinylSd,VinylSd,0,TA,TA,CBlock,LwQ,894,0,0,1,0,3,TA,Typ,0,,Detchd,384,TA,Y,5,2007,WD,Normal
1217,112000,8930,AllPub,Inside,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,CompShg,VinylSd,VinylSd,0,TA,TA,Slab,,1902,0,0,2,0,4,TA,Typ,0,,Attchd,539,TA,Y,4,2010,WD,Normal
1218,229456,8640,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,CompShg,CemntBd,CmentBd,72,Gd,TA,PConc,Unf,1314,1,0,2,0,3,Gd,Typ,0,,Attchd,552,TA,Y,9,2009,New,Partial
1219,80500,6240,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,CompShg,AsbShng,AsbShng,0,TA,TA,Slab,,912,0,0,1,0,2,TA,Typ,0,,,0,,N,7,2006,WD,Normal
1220,91500,1680,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,CompShg,CemntBd,CmentBd,236,TA,TA,CBlock,Unf,1218,0,0,1,1,3,TA,Typ,0,,,0,,N,4,2006,WD,Abnorml
1221,115000,7800,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,CBlock,LwQ,912,0,0,1,0,2,TA,Typ,0,,Attchd,288,TA,Y,11,2006,WD,Abnorml
1222,134000,8250,AllPub,Inside,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,LwQ,1211,0,0,1,0,3,TA,Typ,1,TA,Attchd,322,TA,Y,8,2008,WD,Normal
1223,143000,10496,AllPub,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,CompShg,Wd Sdng,Wd Sdng,320,TA,TA,CBlock,Unf,1846,0,0,2,0,3,TA,Typ,1,Gd,Attchd,315,TA,Y,1,2007,WD,Normal
1224,137900,10680,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,CompShg,Wd Sdng,Wd Sdng,44,TA,TA,CBlock,Unf,2136,0,0,2,0,4,TA,Mod,0,,Detchd,528,TA,Y,10,2006,WD,Normal
1225,184000,15384,AllPub,Inside,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1490,1,0,2,1,3,Gd,Typ,1,Gd,Attchd,388,TA,Y,2,2008,WD,Normal
1226,145000,10482,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,CompShg,VinylSd,VinylSd,63,TA,Gd,CBlock,Unf,1138,0,1,1,0,3,TA,Typ,0,,Attchd,264,TA,Y,6,2007,WD,Normal
1227,214000,14598,AllPub,CulDSac,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,CompShg,VinylSd,VinylSd,74,Gd,TA,PConc,Unf,1933,0,0,2,1,4,Gd,Typ,1,Gd,BuiltIn,668,TA,Y,1,2008,WD,Normal
1228,147000,8872,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,CompShg,VinylSd,VinylSd,300,TA,TA,CBlock,Unf,912,1,0,1,0,2,Gd,Typ,0,,Detchd,576,TA,Y,12,2008,WD,Normal
1229,367294,8769,AllPub,Corner,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,CompShg,MetalSd,MetalSd,766,Ex,TA,PConc,Unf,1702,1,0,1,1,1,Ex,Typ,1,Gd,Attchd,1052,TA,Y,10,2008,New,Partial
1230,127000,7910,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,CompShg,BrkFace,HdBoard,0,TA,TA,CBlock,Unf,1507,0,0,2,0,4,TA,Maj1,0,,Basment,404,TA,Y,8,2008,WD,Normal
1231,190000,18890,AllPub,Inside,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,CompShg,Plywood,Plywood,1,TA,TA,CBlock,Rec,2620,0,0,2,2,4,TA,Typ,1,TA,BuiltIn,600,TA,N,8,2007,WD,Normal
1232,132500,7728,AllPub,Inside,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,CompShg,Wd Sdng,Wd Sdng,120,TA,TA,CBlock,Unf,1190,1,0,1,0,3,TA,Typ,0,,Attchd,540,TA,Y,5,2006,WD,Normal
1233,101800,9842,AllPub,FR2,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,CompShg,HdBoard,HdBoard,0,TA,TA,Slab,,1224,0,0,2,0,2,TA,Typ,0,,CarPort,462,TA,Y,3,2007,WD,Normal
1234,142000,12160,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,CompShg,Plywood,Plywood,180,TA,TA,CBlock,Unf,1188,1,0,1,0,3,TA,Typ,0,,Attchd,531,TA,Y,5,2010,COD,Abnorml
1235,130000,8525,AllPub,Inside,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,CompShg,MetalSd,MetalSd,0,TA,TA,PConc,Unf,1964,0,0,1,1,4,TA,Typ,0,,,0,,N,11,2008,WD,Abnorml
1236,138887,13132,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,1950,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,Unf,1784,0,0,1,1,4,TA,Typ,0,,Detchd,180,Fa,N,7,2006,WD,Normal
1237,175500,2628,AllPub,Inside,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,CompShg,VinylSd,Wd Shng,106,Gd,TA,PConc,Unf,1626,0,0,2,1,2,Gd,Typ,0,,BuiltIn,474,TA,Y,6,2010,WD,Normal
1238,195000,12393,AllPub,FR2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1948,0,0,2,1,4,Gd,Typ,1,Gd,BuiltIn,434,TA,Y,9,2006,WD,Normal
1239,142500,13072,AllPub,Inside,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1141,0,0,1,1,3,TA,Typ,0,,Detchd,484,TA,Y,3,2006,WD,Abnorml
1240,265900,9037,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,CompShg,VinylSd,VinylSd,32,Gd,TA,PConc,Unf,1484,0,0,2,0,2,Ex,Typ,1,Gd,Attchd,472,TA,Y,12,2007,WD,Normal
1241,224900,8158,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,CompShg,VinylSd,VinylSd,252,Gd,TA,PConc,Unf,1768,1,0,2,1,3,Gd,Typ,0,,Attchd,543,TA,Y,7,2008,WD,Normal
1242,248328,9849,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1689,0,0,2,0,3,Gd,Typ,0,,Attchd,954,TA,Y,6,2007,New,Partial
1243,170000,10625,AllPub,Inside,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,CompShg,Plywood,Plywood,81,TA,TA,CBlock,LwQ,1173,1,0,2,0,3,Gd,Typ,2,TA,Attchd,528,TA,Y,1,2010,WD,Family
1244,465000,13891,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,CompShg,VinylSd,VinylSd,,Ex,TA,PConc,Unf,2076,1,0,2,1,2,Ex,Typ,1,Gd,Attchd,850,TA,Y,9,2006,New,Partial
1245,230000,11435,AllPub,Corner,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,CompShg,BrkFace,Stucco,0,TA,TA,PConc,Unf,1517,0,0,1,0,3,Gd,Typ,2,Gd,Detchd,400,TA,Y,6,2006,WD,Normal
1246,178000,12090,AllPub,Inside,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,CompShg,VinylSd,VinylSd,74,TA,TA,CBlock,Unf,1868,0,0,3,1,3,TA,Typ,1,TA,BuiltIn,477,TA,Y,1,2007,WD,Abnorml
1247,186500,8125,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1553,0,0,2,1,3,Gd,Typ,0,,Attchd,615,TA,Y,3,2006,New,Partial
1248,169900,12328,AllPub,Inside,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,CompShg,HdBoard,HdBoard,335,TA,TA,CBlock,Unf,1034,1,0,1,0,3,TA,Typ,0,,Attchd,888,TA,Y,5,2010,WD,Normal
1249,129500,9600,AllPub,Inside,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,CompShg,AsbShng,AsbShng,0,TA,TA,BrkTil,Unf,2058,0,0,1,1,3,TA,Typ,1,Gd,Detchd,396,Fa,P,4,2008,WD,Normal
1250,119000,7200,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,Rec,988,0,0,1,0,3,TA,Typ,0,,Attchd,276,TA,Y,5,2007,WD,Normal
1251,244000,11160,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,CompShg,BrkFace,BrkFace,0,Gd,TA,CBlock,Unf,2110,1,0,2,1,3,Ex,Typ,2,TA,Attchd,522,TA,Y,4,2010,WD,Normal
1252,171750,3136,AllPub,Corner,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,CompShg,VinylSd,Wd Shng,163,Gd,TA,PConc,Unf,1405,0,0,2,0,2,Gd,Typ,1,Gd,Attchd,478,TA,Y,3,2006,WD,Normal
1253,130000,9858,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,Unf,874,1,0,1,0,3,TA,Typ,0,,Attchd,288,TA,Y,11,2009,WD,Normal
1254,294000,17542,AllPub,Inside,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,CompShg,Wd Sdng,Wd Sdng,0,Gd,TA,CBlock,ALQ,2167,1,0,2,1,3,Gd,Typ,2,Gd,Attchd,518,TA,Y,7,2007,WD,Normal
1255,165400,6931,AllPub,Inside,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,CompShg,VinylSd,VinylSd,92,Gd,TA,PConc,Unf,1656,0,0,2,1,3,Gd,Typ,1,Gd,BuiltIn,397,TA,Y,7,2008,WD,Normal
1256,127500,6240,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,Unf,1367,0,0,1,0,3,TA,Typ,1,Gd,Detchd,560,TA,Y,11,2007,WD,Normal
1257,301500,14303,AllPub,Corner,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,CompShg,HdBoard,HdBoard,554,Gd,TA,PConc,Unf,1987,1,0,2,0,2,Gd,Typ,1,TA,Attchd,691,TA,Y,8,2008,WD,Normal
1258,99900,4060,AllPub,Corner,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,PConc,Unf,864,0,0,1,0,2,TA,Typ,0,,,0,,Y,7,2009,WD,Normal
1259,190000,9587,AllPub,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,CompShg,VinylSd,VinylSd,182,Gd,TA,PConc,Unf,1166,1,0,2,0,2,Gd,Typ,0,,Attchd,400,TA,Y,7,2008,WD,Normal
1260,151000,9750,AllPub,FR2,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,LwQ,1054,1,0,1,1,3,TA,Typ,0,,Attchd,460,TA,Y,7,2008,WD,Normal
1261,181000,24682,AllPub,CulDSac,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Unf,1675,0,0,2,1,3,TA,Typ,1,TA,BuiltIn,502,TA,Y,6,2009,WD,Normal
1262,128900,9600,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,Unf,1050,0,0,1,0,2,TA,Typ,0,,Attchd,338,TA,Y,6,2009,WD,Normal
1263,161500,11250,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,CBlock,Unf,1788,1,0,1,0,5,TA,Min2,2,TA,Attchd,304,TA,Y,11,2009,WD,Normal
1264,180500,13515,AllPub,Inside,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,PConc,Unf,1824,0,0,1,0,3,TA,Typ,1,Gd,Detchd,520,TA,N,7,2007,WD,Normal
1265,181000,4060,AllPub,Inside,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,CompShg,MetalSd,MetalSd,0,Gd,TA,PConc,Unf,1337,1,0,2,0,2,Gd,Typ,0,,Attchd,511,TA,Y,8,2008,COD,Abnorml
1266,183900,3735,AllPub,FR3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,CompShg,MetalSd,MetalSd,218,Gd,TA,PConc,Unf,1452,1,0,2,1,3,Gd,Typ,0,,Detchd,506,TA,Y,3,2006,WD,Normal
1267,122000,10120,AllPub,Inside,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,CompShg,Wd Sdng,Wd Sdng,0,Fa,TA,CBlock,Unf,1889,0,0,1,1,4,TA,Typ,1,Gd,Detchd,308,TA,N,1,2007,WD,Normal
1268,378500,13214,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,CompShg,Stucco,CmentBd,0,Ex,TA,PConc,Unf,2018,0,0,2,0,3,Ex,Typ,1,Gd,Attchd,746,TA,Y,5,2010,WD,Normal
1269,381000,14100,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,CompShg,Stucco,Stucco,632,TA,Gd,CBlock,Unf,3447,0,0,3,1,4,Gd,Typ,2,Gd,BuiltIn,1014,TA,Y,5,2008,WD,Normal
1270,144000,11344,AllPub,Inside,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,CompShg,MetalSd,MetalSd,180,TA,TA,CBlock,Unf,1524,0,0,1,1,3,TA,Typ,0,,Attchd,315,TA,Y,7,2007,WD,Normal
1271,260000,23595,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,WdShake,Plywood,Plywood,0,Gd,TA,PConc,Unf,1524,2,0,0,1,0,Gd,Typ,1,TA,Attchd,586,TA,Y,4,2010,WD,Normal
1272,185750,9156,AllPub,Inside,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,CompShg,BrkFace,BrkFace,0,TA,TA,CBlock,Unf,1489,0,0,2,0,3,Gd,Typ,1,Gd,Attchd,462,TA,Y,8,2009,WD,Normal
1273,137000,13526,AllPub,CulDSac,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,CompShg,HdBoard,Plywood,114,TA,TA,CBlock,LwQ,935,1,0,1,0,3,TA,Typ,0,,Attchd,288,TA,Y,11,2006,WD,Normal
1274,177000,11512,AllPub,Corner,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,CompShg,Plywood,Plywood,84,TA,TA,CBlock,Unf,1357,1,0,1,0,2,Ex,Typ,1,Gd,Basment,312,TA,Y,5,2008,WD,Normal
1275,139000,5362,AllPub,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,CompShg,Wd Sdng,Wd Shng,0,TA,TA,PConc,Unf,1250,0,0,2,0,3,TA,Typ,1,Gd,Detchd,552,TA,Y,11,2007,WD,Normal
